path,is_valid,width,height,channels,aspect_ratio,error,blur_score,brightness,contrast,filename,label,claim_id,sha256,dhash
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\142.jpg,True,1139,854,3,1.3337,,18.9314,133.3946,73.1147,142.jpg,1,142,a59d4ff3601609fb9372204bab460b4491b4d3c3225f1086d47c61459caac3f7,f4aeb7b6f2f26e7a
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\143.jpg,True,889,666,3,1.3348,,90.4007,128.5749,53.7315,143.jpg,0,143,ded24ddf0b35d9be283afb8424b7c453037273a0e7f98914abe1be44307e19b3,813166a7a5b19913
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\145.jpg,True,1243,932,3,1.3337,,540.3777,107.7372,33.6378,145.jpg,0,145,e592874e3e3ab0283c94e6c1aa6a225d5bcc3e3a077b50d7220a46c8f5583161,e81000e060046871
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\146.jpg,True,1207,905,3,1.3337,,98.8405,125.5463,58.5658,146.jpg,0,146,0c10b04207557d95eaaccd4f19c73a73f27511b6256caebc86d97bddd45a7d7a,cedf16361b9b3fe7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\147.jpg,True,1407,1055,3,1.3336,,27.3816,98.3499,56.6156,147.jpg,0,147,bc8b6e8a39ff3f37d370cf48b779473e8f75edcb2a43eb257eb386a4d31168cd,ec0d3dddad7d7c7c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\148.jpg,True,887,665,3,1.3338,,73.1428,119.8498,58.5411,148.jpg,0,148,2988861d98901f16cd299507e05809dfa34f72ce2c0ea0063ee1ee1d506bc16a,ccc0c2c480c8ccc4
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\149.jpg,True,867,650,3,1.3338,,53.4894,163.7586,49.9327,149.jpg,0,149,0c127ec707a505188de1e3fde26006fc3b16d985f3be412e5fc81f3a388b23f2,7e3ee0e0e2e3e6e6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\152.jpg,True,890,667,3,1.3343,,42.2669,110.9241,57.2688,152.jpg,0,152,2a99fe3b30da37bdb739d2bbe52e018e55e22cd7d1b888742509659b08e83914,a7c3e6e506060424
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\153.jpg,True,1368,1026,3,1.3333,,13.3708,174.0909,88.2827,153.jpg,0,153,c6435f46a072304d06c9bf4369c7d5f9a5ccac81f402ab5ff28d8f89ace18aa0,2988e8c9cad3f3d7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\154.jpg,True,1151,863,3,1.3337,,47.591,139.7198,86.8012,154.jpg,0,154,3c6c3ab500dfbb9c8c553712636a865104c2f7497496b00340c1b0a11078b68e,f6f4afc9696d1902
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\155.jpg,True,885,663,3,1.3348,,1873.7048,108.3378,70.2675,155.jpg,0,155,2a8c69fdb7a0a4dabcc852f19756dcd55544becc71b3b96e9efd15f9cc420267,f260049f86b8b016
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\156.jpg,True,1455,1091,3,1.3336,,747.5218,128.0112,74.6465,156.jpg,0,156,bf18df3722bea6f36f7f39261b092b291a76c81ee30ca86264b990f489e6aef1,0f0b1f27330b4a83
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\157.jpg,True,880,660,3,1.3333,,1596.9177,155.6844,69.3757,157.jpg,0,157,a46320a0a3a61eb2cff919ad66f5d8b27c8b2f6db2a1a5d38bf453aa20e9b5cb,d89d9c33537e1e3c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\158.jpg,True,817,612,3,1.335,,62.68,80.8399,37.0704,158.jpg,0,158,ee4319902307ab8aa8cc84227890b134b4a62fd9ed7529bdc5383762d38f82c6,2c8ee3c9c9c9e9e1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\159.jpg,True,1443,1082,3,1.3336,,204.2518,109.5423,62.0095,159.jpg,1,159,f956662a5a32fb2b53180e56a3f511bf4ec2917bd98bb97f8c660a174b3aa010,50414bc284842e36
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\160.jpg,True,831,623,3,1.3339,,733.8215,122.8955,61.7765,160.jpg,0,160,8781066d47de1c6b762d4f54edf8ab0ceaf1a2f9c9b8f8d12bb38d44694a8a31,f6ffbffb77f91b17
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\161.jpg,True,1132,849,3,1.3333,,44.4298,135.7784,71.0587,161.jpg,0,161,b17e368501bd9480d7561993d8afc80b4744ec3f7270a7a17568d5dc140b885c,08d6d4cf87479b31
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\162.jpg,True,869,651,3,1.3349,,37.569,20.2481,27.0059,162.jpg,0,162,1308b1e1f99fc4be0df302f242f8d6142c8b2999448d42a8f7845a74d5c33d6d,2567e164662e1e24
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\164.jpg,True,869,651,3,1.3349,,1233.5353,130.7168,57.4053,164.jpg,0,164,1d6be0ddf4166cadab51d71c9ab1f054ff20f03ac345336cb704276db59e871b,b0d8ccb1d5536c30
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\165.jpg,True,1248,936,3,1.3333,,34.4424,174.7245,65.6202,165.jpg,0,165,a02f616b816b4fd9a47c5fe2caa0a6b154d74cc13c9800d02f3be79f589106d8,4f9b3129f9fbbeca
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\166.jpg,True,1447,1085,3,1.3336,,659.8337,144.3156,64.4131,166.jpg,0,166,d8b35b19895b13b156dceeda8bb615ec14cec90122920ef58832747e63c8ed2b,9683b3b279f37638
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\168.jpg,True,845,633,3,1.3349,,5804.8598,192.0605,57.8886,168.jpg,0,168,abea4767e01eb08ee2156da1bf982f515e9843e5a643226af27f20b584cc62f0,9910d025eed95377
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\169.jpg,True,864,648,3,1.3333,,43.0631,138.7617,74.3928,169.jpg,0,169,a9c9595a9f409ff0334546a72eba2cea3d94eff7568cfd4c08453aa9389cdf98,48c0385a4ccf4858
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\170.jpg,True,1395,1046,3,1.3337,,44.8914,120.2917,41.117,170.jpg,0,170,60e70efc63898f7a686e87d4c1cb35f96fbec9d8811ddf3d6305d52a3b188213,f03b9c9ee6ecaccc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\171.jpg,True,846,634,3,1.3344,,69.7929,118.4248,51.4171,171.jpg,0,171,df2ba1e89657e80c0fd80485b96d4ecd45c06f4253ac704a7887ff72a01de5ca,3cfce7fddce6a7ab
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\174.jpg,True,815,611,3,1.3339,,33.5271,119.2198,44.5026,174.jpg,0,174,967dea55c52458c666edb61bcf3da5241b9bf59c9c1b936bc7f977711b8ca929,7046cce076d8c8c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\177.jpg,True,1111,833,3,1.3337,,123.7364,140.5354,84.1997,177.jpg,0,177,22577b0b361332a4eac4161751324835510ae8276db53cff43034a5261d50ef2,800901818181038c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\178.jpg,True,1493,1119,3,1.3342,,26.7198,97.36,61.5364,178.jpg,0,178,ac596a035bf6a7d6c07f30df29e5f5735894b84e1ce93c7bacf18d7352211519,79003d3a78499431
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\179.jpg,True,809,606,3,1.335,,1813.8266,71.2546,52.3904,179.jpg,0,179,2362981ebcd421b82a35ef927dd39c73f108245507b8aa07e27fd33b014c76b6,f0c0010181117283
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\180.jpg,True,1258,943,3,1.334,,14.9104,140.8639,73.8631,180.jpg,0,180,87a008092dd07ab80b5efc3545f7a07a7d4c68c52109282cca07ef2dab11ec61,71c53533d3c6ce3e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\181.jpg,True,1324,993,3,1.3333,,173.0585,120.2486,50.4571,181.jpg,0,181,ad9403556fee80c3936387f60eb64897e93008c62226c5015cbd415b7446f10c,c284c8608298a042
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\182.jpg,True,1330,997,3,1.334,,14.3741,107.4137,61.0792,182.jpg,0,182,a30caeacce3784800418eba97369bd30c3a6f9f0e253c0812554918c1deecfef,c08976b69d9b8b83
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\184.jpg,True,1334,1000,3,1.334,,28.6969,75.9714,41.1924,184.jpg,0,184,74ce6054d8a1f5b2666054352123a48b7852db4f7f2a4ec973a40911683b7dac,11b1f11998d9c060
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\185.jpg,True,880,660,3,1.3333,,4297.397,143.0132,70.0897,185.jpg,0,185,6984f0f0d1ed958072ba29ef7f78cd5e503b2b26104b52e3635fe9cd78461278,cfdfeec6f6fefdfd
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\186.jpg,True,827,620,3,1.3339,,168.9419,100.6789,55.1977,186.jpg,0,186,cd8824975390f4ccdc77168368249e5b2e44683c4638284cf208bb58140dd99d,be59db4b6bf3e7ef
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\187.jpg,True,1299,974,3,1.3337,,236.7904,88.2217,45.6301,187.jpg,0,187,a765b9fbc800fb7dc703f892961a040200d133b9ec2a36b5fac4ffddb3a4cb84,02e2e2f636f676e6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\189.jpg,True,836,627,3,1.3333,,31.4211,90.3073,50.4581,189.jpg,0,189,ac8d43c6dcc1c3366e48127469a8475d8a46f0fdd39776596ec84c6b3edcf3ac,62e2e2eaca62e2dc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\190.jpg,True,1447,1085,3,1.3336,,2542.1178,124.5992,52.6737,190.jpg,0,190,828fec5185b628ff965e1ba061f5a91d9cb842e7dc881058f495ac7b7123c736,e60762b8b0c6ace6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\191.jpg,True,870,652,3,1.3344,,67.2314,117.0702,50.1124,191.jpg,0,191,92b041ef888bca2f78c3bc4fa743caef9ac0787f1d23ab8e01372460c345562e,b2e4cc725435c9f1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\192.jpg,True,893,669,3,1.3348,,61.4548,118.764,55.9337,192.jpg,0,192,4622a8cc32f41751d40e381f745e71ee9acc4dc0a27946ed7bf596b3fc371f60,e699b8b8bcf4f8d9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\193.jpg,True,1154,865,3,1.3341,,12.1818,152.2004,41.4213,193.jpg,0,193,bb194afe42cd21ae873e26e0d600c778aced71bbf2f0d3343275870f80b2e04c,ec7676fa9a36beb7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\194.jpg,True,865,648,3,1.3349,,99.612,102.6495,67.9343,194.jpg,0,194,de1f726361d5434bc77ded038618a5443011fce721170e02cf5cfb1196d3f055,9e646646d2864686
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\195.jpg,True,1330,997,3,1.334,,476.6305,130.9188,51.3261,195.jpg,0,195,15975ebeb375aadb677eede02271a3025ed0090dd4f89c06998128c9df66fc9a,050103cac3c446d3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\198.jpg,True,1405,1053,3,1.3343,,816.9263,123.8162,39.691,198.jpg,0,198,1fac1115056218bbb3deda1299e3057b90ccfec177fd55f04e322df9c3623844,0210121010188079
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\199.jpg,True,853,639,3,1.3349,,183.1805,152.1039,66.9231,199.jpg,0,199,51ba8c9102fb65efccee413817ea4dc46d98995222020f4ee8dc5e4a2ee0576f,146c4ccc86847141
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\201.jpg,True,834,625,3,1.3344,,149.8586,102.9253,63.4031,201.jpg,0,201,b64d1660b9e62380b1847810d800423d7205522a5cf606a9b25e6848f9152429,a1c18101c3071fff
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\202.jpg,True,840,630,3,1.3333,,302.1049,175.3365,56.441,202.jpg,0,202,551f285f0323543f3fe7ab2d8774790433d4819daca7d3a67b7ac38b3ce098e1,a466674766e6e020
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\203.jpg,True,1252,939,3,1.3333,,121.7733,89.8681,54.1653,203.jpg,0,203,dde2f01845f3640b8a268338bffc461e6b0307df7adf6ca6a62de46a756ebdc3,66388ea3d9e1514f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\204.jpg,True,855,641,3,1.3339,,7660.5598,103.3271,63.8701,204.jpg,0,204,c48464cf839f4081caaeb6be27956af3502008307aee27a5bcbf713128670a87,701b8661fcb3d9f8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\205.jpg,True,841,630,3,1.3349,,55.0446,147.5806,47.0146,205.jpg,0,205,4251f298fcd8e0102412c162bc8b9b84873a86ea045fb4e02309c10ef98566e4,d85e16272ee0e1f6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\206.jpg,True,861,645,3,1.3349,,142.1856,79.6464,52.4466,206.jpg,0,206,eadf8a36ba3ec957bb46420f4d23e91bf5cdc30c7541c4cdad6f8de390050968,c0c088d8c0000008
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\207.jpg,True,1161,870,3,1.3345,,52.751,101.5781,60.4952,207.jpg,0,207,c68b3ad8d447dff90485419fdd2b0d1cfb9b065f7cc4615e00d7d3a274148845,09f2726870140f21
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\208.jpg,True,1408,1056,3,1.3333,,66.8035,98.4685,60.6411,208.jpg,0,208,bd489e6537d4b1a24c492ad0a9374287d4512417542c3ff0f529f71d71f14f29,213030b39b580e0c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\210.jpg,True,1314,985,3,1.334,,59.824,152.9415,79.7685,210.jpg,0,210,3de1fb159ac92bc12b4bf64913adc7749e18f150df06b98d4ef1aa00a3b57079,50b4b870a1415327
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\211.jpg,True,870,652,3,1.3344,,42.7394,123.8357,49.4433,211.jpg,0,211,0b8646696a10f1c364e33b77b271e3c6ef0924725c1e7b8cb2cbc8ef538a4bb6,de191992e666341c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\212.jpg,True,1149,861,3,1.3345,,24.9703,106.3159,66.7491,212.jpg,0,212,11290882d5b2d6737ee11513992c562735ae8ccbfeef5da34c9b256d08bc6dde,6507076b4f27e17f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\213.jpg,True,1114,835,3,1.3341,,23.7854,145.5293,70.5459,213.jpg,0,213,7eadd4ec5192068334c5247b56e183dbefac85e2e7c7a2205f2d4f284e5c3648,e0d6f3f0acecf870
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\214.jpg,True,855,641,3,1.3339,,48.0494,94.8598,39.0439,214.jpg,0,214,da970af1251da24df9fecb0f05a566e220810df093279b37d6cd79e9a81eaf6c,8233dac266dcc039
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\215.jpg,True,1243,932,3,1.3337,,1250.1298,81.4217,38.7494,215.jpg,0,215,fee260122190b912998f72813b3332025116d6e66c3a45a0c93f477eb40f4041,8f8baaba3686898d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\216.jpg,True,831,623,3,1.3339,,42.4448,98.1574,55.6107,216.jpg,1,216,394f30b6dd6b9e7e7d9f3c79d0543cf6e6e9831fbb42b3fc6408b834e3004298,8ec62f2d3474589c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\217.jpg,True,849,636,3,1.3349,,99.7889,96.1267,54.7515,217.jpg,0,217,986571a440a5146445e1caf076eb93e69cf56db0922f054638d3cef29c3e8204,989cadf63323c472
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\219.jpg,True,1221,915,3,1.3344,,1196.2591,69.2649,37.876,219.jpg,0,219,d67c149695889f86d033d8e52b418c20631481513837d463d406bd4bd6517c53,c0005c74babbf2ce
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\221.jpg,True,1391,1043,3,1.3337,,34.3521,103.3686,65.0847,221.jpg,0,221,dcf96d7d834c9fad93ef3e1a788fe0bb22857dbabf121d0624a9b1e9eee677e2,c8dafea8a1644c4d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\222.jpg,True,821,615,3,1.335,,36.3368,150.2546,57.9686,222.jpg,0,222,e5d517b23fbc74abcf54a7d65d9071ae36927049dc5a39d3bc0ad313d3419947,022222a232363e36
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\223.jpg,True,859,644,3,1.3339,,55.1654,112.054,87.6477,223.jpg,0,223,8a30d087840d10e6043a762a640c79e43f316d6fbec75f8e21c1b548347f6354,8383c6cf6d2c1b1a
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\224.jpg,True,897,672,3,1.3348,,918.8925,70.9814,40.3898,224.jpg,0,224,ed90d0d9ab1835b15a90ca57bf7e0f54dff0700e56b400ebfb3a270ccfe396d4,4a492c1c3c74e626
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\226.jpg,True,843,632,3,1.3339,,364.555,116.4956,63.9495,226.jpg,0,226,03588f62de752332f5f118ee455d5ebb97d79e5346476a2b11ee19a0bbb2c90f,8c79fdd6f161d6d6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\227.jpg,True,1300,975,3,1.3333,,39.3155,60.1669,43.4695,227.jpg,0,227,1e5bc2e8fb957c5264a6f7486cb2360a7674ae84b374cc7f01b8e429a7e9e828,c29a9bd37bb7bf7b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\230.jpg,True,1180,885,3,1.3333,,20.4853,130.42,80.2912,230.jpg,0,230,65a544e70f63966427224a459dddd33e6b75d2ff06fb69480edd36ab4feba211,f8f0e4f931a1c3c2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\231.jpg,True,885,663,3,1.3348,,66.6894,145.1379,66.9865,231.jpg,0,231,78f8f8f194f00ebca08bda7b4b15f319f1106b30ecba4f7cc82f868e8c39437d,fe3cd7f1e6642fce
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\232.jpg,True,1168,876,3,1.3333,,17.1117,107.745,41.6092,232.jpg,0,232,e3a99f1d9817ebfd4412cb780b400fda61e704c3cead2ee11b18ee122ac6affb,fe7ee4a0c2a6ac48
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\234.jpg,True,1301,975,3,1.3344,,1275.4331,110.601,50.9207,234.jpg,0,234,aeae6bed793387ba8f7ba0d0d4932c943becf3d9e177c85fadb6afde12cbc603,e5c79397971ffff6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\235.jpg,True,855,641,3,1.3339,,341.9907,137.2446,23.5972,235.jpg,0,235,b72c88d658a791654c7bc4779c8222f5037c026fcd2b29be11981cb40db5fcdd,34384808e0e0f0f8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\236.jpg,True,1403,1052,3,1.3337,,19.082,93.3791,34.0638,236.jpg,0,236,e0c55668488a07ad1cb6ce6d65e8a176fdf8bb10d2e0972ab6bc8ed94d2ac242,f1e949d1b1317161
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\237.jpg,True,1438,1078,3,1.334,,1447.1258,89.0364,62.5984,237.jpg,0,237,a28cf2a8c11bfb2b959987cb4b645fc7f11557ed2271e3332dc64396506c32b4,c660c04254e8d851
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\238.jpg,True,1126,844,3,1.3341,,32.2759,152.1465,66.1736,238.jpg,0,238,59f4cac87ae202cb403b171f1e9f5a3f349674464b1ca236c3293663e3a8d0d1,706d1ecfc62d6960
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\241.jpg,True,818,613,3,1.3344,,2160.292,124.6385,58.7126,241.jpg,0,241,02f55aee9eaa251497896914d7023076fc0c5190ff421b4a183427698ed12114,0e0e1e3331317173
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\242.jpg,True,1340,1005,3,1.3333,,284.4334,72.6737,48.5206,242.jpg,0,242,459126d282242c0e7d9cb3ee4f2e544b98e0892de4125c2fc2fb631eec272f58,d01170fcf6f3ffdc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\243.jpg,True,1149,861,3,1.3345,,21.6466,112.3151,36.5968,243.jpg,0,243,93eba0d69e7883a8d4d4fbed14ad76c383d7d751c55fa7cc566939b531321e84,20181c1212a3c0f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\244.jpg,True,1179,884,3,1.3337,,618.703,92.8084,51.3978,244.jpg,0,244,682af112447989ff800aee6d660f9dadddfb399ea6a4a22a863e2ef199f91b20,2c6446c6e3e72c38
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\246.jpg,True,1428,1071,3,1.3333,,9.3197,44.2127,36.7848,246.jpg,0,246,0be1a4b32da191bc4556ea571e0d930269ecce970c28565c651031e6e80dc8d4,f3420fda98c3c0c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\247.jpg,True,835,626,3,1.3339,,1276.4002,158.1579,58.2262,247.jpg,0,247,ba05b94a8def5e92398f3962f9cdb2ca89eba797b22de232f2346584a404c0c6,fbd1e0e589d35f3e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\249.jpg,True,1290,967,3,1.334,,29.7723,87.3324,58.4458,249.jpg,0,249,683998174b04cf00181acad0274ccddc0082bf0c732fdc110cad58d69f815917,93606343664b1724
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\250.jpg,True,1347,1010,3,1.3337,,27.7491,94.0824,53.2788,250.jpg,0,250,e92e021f924dcdf16dfbfc4abdc844230f07793240fc976e1a04c8882003c16a,07660550d2c0d27f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\251.jpg,True,1447,1085,3,1.3336,,31.8506,80.6946,54.0704,251.jpg,0,251,a61c0f13007f62bfaae194ad6730c5493cc25b2e618b21caa50b0abe6d63dd2c,93606343664b1724
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\252.jpg,True,856,642,3,1.3333,,164.2621,147.9904,55.8557,252.jpg,0,252,a0d66ffd1373207aece569fb5ee82843080831080710ec03c2ed71b3686d7eac,9c8cfc2ccc6c39c3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\253.jpg,True,1383,1037,3,1.3337,,56.4666,131.7299,53.7994,253.jpg,0,253,ce03e9a46905fec25f819257f9d4bf57164897491f08112808cdc4d1c7519a18,21274fd71d1b0386
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\255.jpg,True,1353,1014,3,1.3343,,1303.2024,121.6823,58.4093,255.jpg,0,255,5b6ab90aa8a232954e057d5bd9e8ea04268738dfe6435b60dbe8bfc70030536b,f0f8f0e0c0e4e0e0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\256.jpg,True,802,601,3,1.3344,,704.1249,126.9012,67.5014,256.jpg,0,256,cc19aec9764cf14e79533ddaa502c18311d30804f4fce55f9a8065613208c968,239b03068fc7e181
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\257.jpg,True,894,670,3,1.3343,,68.5606,94.1818,38.7695,257.jpg,0,257,dd7870f4fb4647bcd24cd3abd0f534787b7b786620cbc8c7abd1501154a062b1,9a74f2e9bc9c9919
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\258.jpg,True,819,614,3,1.3339,,57.1938,97.3272,67.1325,258.jpg,0,258,93be2f49e7563299b238e95aee692c51b2a33019f50b85b7f695778140dbb20c,37bcefda5c08c360
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\259.jpg,True,1500,1125,3,1.3333,,255.1306,104.0715,45.0485,259.jpg,0,259,5ddac049bd2409a2319d98052e2cb51233bf8ac9f8bce40d00b44ca968b37507,c3c68e9e3767df3f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\260.jpg,True,814,610,3,1.3344,,2846.3805,166.5472,66.7039,260.jpg,0,260,b0f1e77e3cf64aa1f9f3df0c8c7c49fd26248fb70a261427548d12cccabb35b0,d9c0c2c2850d4c9d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\264.jpg,True,1107,830,3,1.3337,,12.2418,95.3114,46.6456,264.jpg,0,264,a86c2a6c6ff0d3420475e6e24b276ed2336dcc5719997c54ea9d2de479bc8810,67b9fc9c7c9c0539
